id,date,user,pc,to,cc,bcc,from,size,attachments,content_x,anomalous,content_y,cleaned_content_x,email_sentiment_x,content,cleaned_content_y,email_sentiment_y,email_activity
{U0X9-J2TS49OT-1907OWVS},09/30/2010 16:04:42,VSS0154,PC-6055,CIC4@northropgrumman.com,,Vernon.Samuel.Sawyer@dtaa.com,Vernon.Samuel.Sawyer@dtaa.com,28537,0,responsibilities resume part-time starter multitask equivalent permanent visual strong passion concepts customer team opening team platform multiple opening initiative resume degree initiative on-line contribute resume skills multitask analyze resume multitask skills report responsibilities multitask experience equivalent multitask strong required customer required,1,responsibilities resume part-time starter multitask equivalent permanent visual strong passion concepts customer team opening team platform multiple opening initiative resume degree initiative on-line contribute resume skills multitask analyze resume multitask skills report responsibilities multitask experience equivalent multitask strong required customer required,responsibilities resume parttime starter multitask equivalent permanent visual strong passion concepts customer team opening team platform multiple opening initiative resume degree initiative online contribute resume skills multitask analyze resume multitask skills report responsibilities multitask experience equivalent multitask strong required customer required,0.2166666666666666,responsibilities resume part-time starter multitask equivalent permanent visual strong passion concepts customer team opening team platform multiple opening initiative resume degree initiative on-line contribute resume skills multitask analyze resume multitask skills report responsibilities multitask experience equivalent multitask strong required customer required,responsibilities resume parttime starter multitask equivalent permanent visual strong passion concepts customer team opening team platform multiple opening initiative resume degree initiative online contribute resume skills multitask analyze resume multitask skills report responsibilities multitask experience equivalent multitask strong required customer required,0.2166666666666666,email_positive
{X9H7-N3YV92SW-0841NVMQ},09/30/2010 16:05:24,VSS0154,PC-6055,CIC4@northropgrumman.com,Vernon.Samuel.Sawyer@dtaa.com,,Vernon.Samuel.Sawyer@dtaa.com,28220,2,multitask growth expert skills develop contribute contribute skills opening part-time opening customer required degree starter compensation customer starter dynamic management experience experience sales growth responsibilities responsibilities start passion concepts degree multitask on-time platform responsibilities responsibilities industry required start strong process benefits responsibilities starter on-time interface experience growth resume sales multitask initiative on-line concepts opening customer concepts responsibilities job initiative strong initiative multiple hours team on-time opening concepts contribute,1,multitask growth expert skills develop contribute contribute skills opening part-time opening customer required degree starter compensation customer starter dynamic management experience experience sales growth responsibilities responsibilities start passion concepts degree multitask on-time platform responsibilities responsibilities industry required start strong process benefits responsibilities starter on-time interface experience growth resume sales multitask initiative on-line concepts opening customer concepts responsibilities job initiative strong initiative multiple hours team on-time opening concepts contribute,multitask growth expert skills develop contribute contribute skills opening parttime opening customer required degree starter compensation customer starter dynamic management experience experience sales growth responsibilities responsibilities start passion concepts degree multitask ontime platform responsibilities responsibilities industry required start strong process benefits responsibilities starter ontime interface experience growth resume sales multitask initiative online concepts opening customer concepts responsibilities job initiative strong initiative multiple hours team ontime opening concepts contribute,0.2166666666666666,multitask growth expert skills develop contribute contribute skills opening part-time opening customer required degree starter compensation customer starter dynamic management experience experience sales growth responsibilities responsibilities start passion concepts degree multitask on-time platform responsibilities responsibilities industry required start strong process benefits responsibilities starter on-time interface experience growth resume sales multitask initiative on-line concepts opening customer concepts responsibilities job initiative strong initiative multiple hours team on-time opening concepts contribute,multitask growth expert skills develop contribute contribute skills opening parttime opening customer required degree starter compensation customer starter dynamic management experience experience sales growth responsibilities responsibilities start passion concepts degree multitask ontime platform responsibilities responsibilities industry required start strong process benefits responsibilities starter ontime interface experience growth resume sales multitask initiative online concepts opening customer concepts responsibilities job initiative strong initiative multiple hours team ontime opening concepts contribute,0.2166666666666666,email_positive
{A8K0-Q3DX55DM-3791QCFI},10/01/2010 19:45:53,FBA0348,PC-8486,Arthur.John.Floyd@dtaa.com;Joseph.Alan.Vaughan@dtaa.com;Sean.Omar.Burgess@dtaa.com;Kennedy.Robert.Vega@dtaa.com;Cain.Byron.Baldwin@dtaa.com;Wesley.Dustin.Dickerson@dtaa.com;Kennedy.Shad.Parker@dtaa.com,William.Price.Robles@dtaa.com,Brenden.Samuel.Shaffer@dtaa.com,Francis.Brian.Armstrong@dtaa.com,47278,0,reassign funding reallocate rescind funding intention rescind funding budget budget down size terminated hr budget intention cancelled funding budget reassign intention terminated reallocate budget funding terminated disolve reassign hr down size hr intention notice terminated notice terminated notice budget reassign project intention intention intention notice,1,reassign funding reallocate rescind funding intention rescind funding budget budget down size terminated hr budget intention cancelled funding budget reassign intention terminated reallocate budget funding terminated disolve reassign hr down size hr intention notice terminated notice terminated notice budget reassign project intention intention intention notice,reassign funding reallocate rescind funding intention rescind funding budget budget size terminated hr budget intention cancelled funding budget reassign intention terminated reallocate budget funding terminated disolve reassign hr size hr intention notice terminated notice terminated notice budget reassign project intention intention intention notice,0.0,reassign funding reallocate rescind funding intention rescind funding budget budget down size terminated hr budget intention cancelled funding budget reassign intention terminated reallocate budget funding terminated disolve reassign hr down size hr intention notice terminated notice terminated notice budget reassign project intention intention intention notice,reassign funding reallocate rescind funding intention rescind funding budget budget size terminated hr budget intention cancelled funding budget reassign intention terminated reallocate budget funding terminated disolve reassign hr size hr intention notice terminated notice terminated notice budget reassign project intention intention intention notice,0.0,email_neutral
{O5J6-M8HX99FV-0149IRKY},10/07/2010 09:10:24,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,,Aurora.Katell.Rhodes@dtaa.com,Aurora.Katell.Rhodes@dtaa.com,32547,0,hours part-time technologies multiple interface years multiple multitask job resume resume multiple dynamic salary skills job salary resume guidance platform technologies job opening part-time benefits multitask years platform on-time initiative industry sales years job resume contribute equivalent dynamic compensation multiple,1,hours part-time technologies multiple interface years multiple multitask job resume resume multiple dynamic salary skills job salary resume guidance platform technologies job opening part-time benefits multitask years platform on-time initiative industry sales years job resume contribute equivalent dynamic compensation multiple,hours parttime technologies multiple interface years multiple multitask job resume resume multiple dynamic salary skills job salary resume guidance platform technologies job opening parttime benefits multitask years platform ontime initiative industry sales years job resume contribute equivalent dynamic compensation multiple,0.0,hours part-time technologies multiple interface years multiple multitask job resume resume multiple dynamic salary skills job salary resume guidance platform technologies job opening part-time benefits multitask years platform on-time initiative industry sales years job resume contribute equivalent dynamic compensation multiple,hours parttime technologies multiple interface years multiple multitask job resume resume multiple dynamic salary skills job salary resume guidance platform technologies job opening parttime benefits multitask years platform ontime initiative industry sales years job resume contribute equivalent dynamic compensation multiple,0.0,email_neutral
{H5Y4-V1JW40FF-0585FOJH},10/11/2010 10:03:11,IUB0565,PC-5775,Harper-Sexton@harris.com,,,Isaiah.Upton.Buchanan@dtaa.com,28815,0,expert team required customer expert resume hours hours multitask on-time resume job skills team management passion guidance management interface technologies start concepts multiple concepts sales experience report sales multiple required skills concepts job sales passion guidance multiple degree multiple passion people analyze people growth multiple growth benefits skills initiative,1,expert team required customer expert resume hours hours multitask on-time resume job skills team management passion guidance management interface technologies start concepts multiple concepts sales experience report sales multiple required skills concepts job sales passion guidance multiple degree multiple passion people analyze people growth multiple growth benefits skills initiative,expert team required customer expert resume hours hours multitask ontime resume job skills team management passion guidance management interface technologies start concepts multiple concepts sales experience report sales multiple required skills concepts job sales passion guidance multiple degree multiple passion people analyze people growth multiple growth benefits skills initiative,0.0,expert team required customer expert resume hours hours multitask on-time resume job skills team management passion guidance management interface technologies start concepts multiple concepts sales experience report sales multiple required skills concepts job sales passion guidance multiple degree multiple passion people analyze people growth multiple growth benefits skills initiative,expert team required customer expert resume hours hours multitask ontime resume job skills team management passion guidance management interface technologies start concepts multiple concepts sales experience report sales multiple required skills concepts job sales passion guidance multiple degree multiple passion people analyze people growth multiple growth benefits skills initiative,0.0,email_neutral
{D7W8-L9ZZ14QG-5418JKIH},10/12/2010 16:42:31,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,,Aurora.Katell.Rhodes@dtaa.com,Aurora.Katell.Rhodes@dtaa.com,25610,0,sales resume required concepts on-line multiple job sales call platform growth team dynamic develop skills permanent years develop multiple management resume management years skills experience benefits growth degree part-time concepts benefits,1,sales resume required concepts on-line multiple job sales call platform growth team dynamic develop skills permanent years develop multiple management resume management years skills experience benefits growth degree part-time concepts benefits,sales resume required concepts online multiple job sales call platform growth team dynamic develop skills permanent years develop multiple management resume management years skills experience benefits growth degree parttime concepts benefits,0.0,sales resume required concepts on-line multiple job sales call platform growth team dynamic develop skills permanent years develop multiple management resume management years skills experience benefits growth degree part-time concepts benefits,sales resume required concepts online multiple job sales call platform growth team dynamic develop skills permanent years develop multiple management resume management years skills experience benefits growth degree parttime concepts benefits,0.0,email_neutral
{J5Y7-U5LO02GP-3545TJKI},10/12/2010 17:42:12,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,Aurora.Katell.Rhodes@dtaa.com,,Aurora.Katell.Rhodes@dtaa.com,32181,1,skills customer growth experience skills required job compensation resume guidance years technologies customer multitask team required equivalent experience customer experience benefits salary multitask guidance job opening interface people expert engineer degree experience concepts customer resume dynamic compensation start visual growth multiple self people sales growth growth sales people growth years dynamic customer strong contribute responsibilities process process on-time compensation,1,skills customer growth experience skills required job compensation resume guidance years technologies customer multitask team required equivalent experience customer experience benefits salary multitask guidance job opening interface people expert engineer degree experience concepts customer resume dynamic compensation start visual growth multiple self people sales growth growth sales people growth years dynamic customer strong contribute responsibilities process process on-time compensation,skills customer growth experience skills required job compensation resume guidance years technologies customer multitask team required equivalent experience customer experience benefits salary multitask guidance job opening interface people expert engineer degree experience concepts customer resume dynamic compensation start visual growth multiple self people sales growth growth sales people growth years dynamic customer strong contribute responsibilities process process ontime compensation,0.0866666666666666,skills customer growth experience skills required job compensation resume guidance years technologies customer multitask team required equivalent experience customer experience benefits salary multitask guidance job opening interface people expert engineer degree experience concepts customer resume dynamic compensation start visual growth multiple self people sales growth growth sales people growth years dynamic customer strong contribute responsibilities process process on-time compensation,skills customer growth experience skills required job compensation resume guidance years technologies customer multitask team required equivalent experience customer experience benefits salary multitask guidance job opening interface people expert engineer degree experience concepts customer resume dynamic compensation start visual growth multiple self people sales growth growth sales people growth years dynamic customer strong contribute responsibilities process process ontime compensation,0.0866666666666666,email_neutral
{X9Q7-P6JS28GO-7442YJTY},10/13/2010 15:05:33,IUB0565,PC-5775,Harper-Sexton@harris.com,,,Isaiah.Upton.Buchanan@dtaa.com,24691,0,degree develop multitask permanent management permanent initiative visual concepts starter degree technologies years customer years experience multiple years dynamic industry passion initiative years degree required contribute experience passion industry management resume required multiple analyze process technologies starter dynamic management experience required experience strong sales responsibilities guidance industry dynamic management start starter on-time part-time contribute skills required management,1,degree develop multitask permanent management permanent initiative visual concepts starter degree technologies years customer years experience multiple years dynamic industry passion initiative years degree required contribute experience passion industry management resume required multiple analyze process technologies starter dynamic management experience required experience strong sales responsibilities guidance industry dynamic management start starter on-time part-time contribute skills required management,degree develop multitask permanent management permanent initiative visual concepts starter degree technologies years customer years experience multiple years dynamic industry passion initiative years degree required contribute experience passion industry management resume required multiple analyze process technologies starter dynamic management experience required experience strong sales responsibilities guidance industry dynamic management start starter ontime parttime contribute skills required management,0.0619047619047619,degree develop multitask permanent management permanent initiative visual concepts starter degree technologies years customer years experience multiple years dynamic industry passion initiative years degree required contribute experience passion industry management resume required multiple analyze process technologies starter dynamic management experience required experience strong sales responsibilities guidance industry dynamic management start starter on-time part-time contribute skills required management,degree develop multitask permanent management permanent initiative visual concepts starter degree technologies years customer years experience multiple years dynamic industry passion initiative years degree required contribute experience passion industry management resume required multiple analyze process technologies starter dynamic management experience required experience strong sales responsibilities guidance industry dynamic management start starter ontime parttime contribute skills required management,0.0619047619047619,email_neutral
{G6T6-E1HY18UI-5599QIAO},10/13/2010 15:10:50,HXL0968,PC-0623,Sandra.Beverly.Diaz@dtaa.com,,,Holly.Xerxes.Lara@dtaa.com,33167,0,of interview position exit week week my key exit letter resign interview resign my my interview week opportunity position 2 of letter of letter key position position resign key of week my 2 of exit tender resign resign tender resignation week key 2 notice letter interview 2 letter resign exit position letter notice 2,1,of interview position exit week week my key exit letter resign interview resign my my interview week opportunity position 2 of letter of letter key position position resign key of week my 2 of exit tender resign resign tender resignation week key 2 notice letter interview 2 letter resign exit position letter notice 2,interview position exit week week key exit letter resign interview resign interview week opportunity position 2 letter letter key position position resign key week 2 exit tender resign resign tender resignation week key 2 notice letter interview 2 letter resign exit position letter notice 2,0.0,of interview position exit week week my key exit letter resign interview resign my my interview week opportunity position 2 of letter of letter key position position resign key of week my 2 of exit tender resign resign tender resignation week key 2 notice letter interview 2 letter resign exit position letter notice 2,interview position exit week week key exit letter resign interview resign interview week opportunity position 2 letter letter key position position resign key week 2 exit tender resign resign tender resignation week key 2 notice letter interview 2 letter resign exit position letter notice 2,0.0,email_neutral
{J2V9-U5GJ60ZF-1227IBIM},10/14/2010 12:28:10,FAW0032,PC-5866,Cyrus.Connor.Atkinson@dtaa.com,,,Frances.Alisa.Wiggins@dtaa.com,20000,0,training lets talk training hard job valued employee good work you are appreciated lets talk lets talk valued employee lets talk lets talk valued employee you are appreciated valued employee vacation hard job training lets talk hard job rest you are appreciated valued employee hard job valued employee vacation good work training hard job vacation lets talk valued employee vacation vacation lunch good work lunch you are appreciated rest vacation rest good work you are appreciated you are appreciated you are appreciated lets talk valued employee rest good work good work good work valued employee valued employee schedule hard job you are appreciated good work lets talk good work schedule training rest lunch hard job valued employee,1,training lets talk training hard job valued employee good work you are appreciated lets talk lets talk valued employee lets talk lets talk valued employee you are appreciated valued employee vacation hard job training lets talk hard job rest you are appreciated valued employee hard job valued employee vacation good work training hard job vacation lets talk valued employee vacation vacation lunch good work lunch you are appreciated rest vacation rest good work you are appreciated you are appreciated you are appreciated lets talk valued employee rest good work good work good work valued employee valued employee schedule hard job you are appreciated good work lets talk good work schedule training rest lunch hard job valued employee,training lets talk training hard job valued employee good work appreciated lets talk lets talk valued employee lets talk lets talk valued employee appreciated valued employee vacation hard job training lets talk hard job rest appreciated valued employee hard job valued employee vacation good work training hard job vacation lets talk valued employee vacation vacation lunch good work lunch appreciated rest vacation rest good work appreciated appreciated appreciated lets talk valued employee rest good work good work good work valued employee valued employee schedule hard job appreciated good work lets talk good work schedule training rest lunch hard job valued employee,0.2440972222222222,training lets talk training hard job valued employee good work you are appreciated lets talk lets talk valued employee lets talk lets talk valued employee you are appreciated valued employee vacation hard job training lets talk hard job rest you are appreciated valued employee hard job valued employee vacation good work training hard job vacation lets talk valued employee vacation vacation lunch good work lunch you are appreciated rest vacation rest good work you are appreciated you are appreciated you are appreciated lets talk valued employee rest good work good work good work valued employee valued employee schedule hard job you are appreciated good work lets talk good work schedule training rest lunch hard job valued employee,training lets talk training hard job valued employee good work appreciated lets talk lets talk valued employee lets talk lets talk valued employee appreciated valued employee vacation hard job training lets talk hard job rest appreciated valued employee hard job valued employee vacation good work training hard job vacation lets talk valued employee vacation vacation lunch good work lunch appreciated rest vacation rest good work appreciated appreciated appreciated lets talk valued employee rest good work good work good work valued employee valued employee schedule hard job appreciated good work lets talk good work schedule training rest lunch hard job valued employee,0.2440972222222222,email_positive
{N1J7-N2PD12KX-8807NJSV},10/14/2010 13:36:05,CCA0046,PC-8865,Frances.Alisa.Wiggins@dtaa.com,,Cyrus.Connor.Atkinson@dtaa.com,Cyrus.Connor.Atkinson@dtaa.com,14553,0,exacerbated exacerbated i will leave angry angry i will leave bad things not my fault i am irreplaceable not my fault i am irreplaceable outraged not my fault not my fault i will leave outraged i will leave two faced outraged exacerbated take me seriously outraged outraged two faced exacerbated outraged take me seriously two faced two faced angry outraged bad things not my fault not my fault i will leave angry two faced outraged i am irreplaceable take me seriously exacerbated two faced angry angry angry exacerbated,1,exacerbated exacerbated i will leave angry angry i will leave bad things not my fault i am irreplaceable not my fault i am irreplaceable outraged not my fault not my fault i will leave outraged i will leave two faced outraged exacerbated take me seriously outraged outraged two faced exacerbated outraged take me seriously two faced two faced angry outraged bad things not my fault not my fault i will leave angry two faced outraged i am irreplaceable take me seriously exacerbated two faced angry angry angry exacerbated,exacerbated exacerbated leave angry angry leave bad things fault irreplaceable fault irreplaceable outraged fault fault leave outraged leave two faced outraged exacerbated take seriously outraged outraged two faced exacerbated outraged take seriously two faced two faced angry outraged bad things fault fault leave angry two faced outraged irreplaceable take seriously exacerbated two faced angry angry angry exacerbated,-0.6719298245614036,exacerbated exacerbated i will leave angry angry i will leave bad things not my fault i am irreplaceable not my fault i am irreplaceable outraged not my fault not my fault i will leave outraged i will leave two faced outraged exacerbated take me seriously outraged outraged two faced exacerbated outraged take me seriously two faced two faced angry outraged bad things not my fault not my fault i will leave angry two faced outraged i am irreplaceable take me seriously exacerbated two faced angry angry angry exacerbated,exacerbated exacerbated leave angry angry leave bad things fault irreplaceable fault irreplaceable outraged fault fault leave outraged leave two faced outraged exacerbated take seriously outraged outraged two faced exacerbated outraged take seriously two faced two faced angry outraged bad things fault fault leave angry two faced outraged irreplaceable take seriously exacerbated two faced angry angry angry exacerbated,-0.6719298245614036,email_negative
{N7R1-B6VQ41VY-2323ZEVS},10/14/2010 14:18:54,FAW0032,PC-5866,Cyrus.Connor.Atkinson@dtaa.com,,,Frances.Alisa.Wiggins@dtaa.com,20847,0,unrelenting unrelenting lets talk today operose lets talk today valued employee lets talk today operose training take some time off promote operose assistance no one is irreplaceable demanding job training operose assistance valued employee you are diligent lets talk today operose unrelenting assistance unrelenting training assistance unrelenting lets talk today operose promote unrelenting you are diligent unrelenting promote lets talk today unrelenting promote assistance you are diligent demanding job valued employee take some time off assistance take some time off you are diligent demanding job,1,unrelenting unrelenting lets talk today operose lets talk today valued employee lets talk today operose training take some time off promote operose assistance no one is irreplaceable demanding job training operose assistance valued employee you are diligent lets talk today operose unrelenting assistance unrelenting training assistance unrelenting lets talk today operose promote unrelenting you are diligent unrelenting promote lets talk today unrelenting promote assistance you are diligent demanding job valued employee take some time off assistance take some time off you are diligent demanding job,unrelenting unrelenting lets talk today operose lets talk today valued employee lets talk today operose training take time promote operose assistance one irreplaceable demanding job training operose assistance valued employee diligent lets talk today operose unrelenting assistance unrelenting training assistance unrelenting lets talk today operose promote unrelenting diligent unrelenting promote lets talk today unrelenting promote assistance diligent demanding job valued employee take time assistance take time diligent demanding job,0.0,unrelenting unrelenting lets talk today operose lets talk today valued employee lets talk today operose training take some time off promote operose assistance no one is irreplaceable demanding job training operose assistance valued employee you are diligent lets talk today operose unrelenting assistance unrelenting training assistance unrelenting lets talk today operose promote unrelenting you are diligent unrelenting promote lets talk today unrelenting promote assistance you are diligent demanding job valued employee take some time off assistance take some time off you are diligent demanding job,unrelenting unrelenting lets talk today operose lets talk today valued employee lets talk today operose training take time promote operose assistance one irreplaceable demanding job training operose assistance valued employee diligent lets talk today operose unrelenting assistance unrelenting training assistance unrelenting lets talk today operose promote unrelenting diligent unrelenting promote lets talk today unrelenting promote assistance diligent demanding job valued employee take time assistance take time diligent demanding job,0.0,email_neutral
{B6Q8-G9DA77WW-4161UDFF},10/15/2010 08:29:11,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,,Aurora.Katell.Rhodes@dtaa.com,Aurora.Katell.Rhodes@dtaa.com,32235,0,required report experience passion equivalent multitask required guidance passion dynamic customer growth contribute skills growth customer industry people team strong salary multitask dynamic team team interface responsibilities develop experience resume management interface start customer years responsibilities experience starter industry management hours contribute resume skills equivalent salary required benefits,1,required report experience passion equivalent multitask required guidance passion dynamic customer growth contribute skills growth customer industry people team strong salary multitask dynamic team team interface responsibilities develop experience resume management interface start customer years responsibilities experience starter industry management hours contribute resume skills equivalent salary required benefits,required report experience passion equivalent multitask required guidance passion dynamic customer growth contribute skills growth customer industry people team strong salary multitask dynamic team team interface responsibilities develop experience resume management interface start customer years responsibilities experience starter industry management hours contribute resume skills equivalent salary required benefits,0.1444444444444444,required report experience passion equivalent multitask required guidance passion dynamic customer growth contribute skills growth customer industry people team strong salary multitask dynamic team team interface responsibilities develop experience resume management interface start customer years responsibilities experience starter industry management hours contribute resume skills equivalent salary required benefits,required report experience passion equivalent multitask required guidance passion dynamic customer growth contribute skills growth customer industry people team strong salary multitask dynamic team team interface responsibilities develop experience resume management interface start customer years responsibilities experience starter industry management hours contribute resume skills equivalent salary required benefits,0.1444444444444444,email_neutral
{R9J6-V8GC73MT-4420PMCR},10/15/2010 09:40:22,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,,Aurora.Katell.Rhodes@dtaa.com,Aurora.Katell.Rhodes@dtaa.com,27309,1,opening start resume multitask industry degree years analyze platform responsibilities strong experience growth develop resume sales strong recruiter people degree process responsibilities contribute team multitask platform years technologies skills industry initiative analyze process contribute self customer develop customer permanent required benefits opening growth start equivalent sales develop multitask concepts multitask develop required dynamic,1,opening start resume multitask industry degree years analyze platform responsibilities strong experience growth develop resume sales strong recruiter people degree process responsibilities contribute team multitask platform years technologies skills industry initiative analyze process contribute self customer develop customer permanent required benefits opening growth start equivalent sales develop multitask concepts multitask develop required dynamic,opening start resume multitask industry degree years analyze platform responsibilities strong experience growth develop resume sales strong recruiter people degree process responsibilities contribute team multitask platform years technologies skills industry initiative analyze process contribute self customer develop customer permanent required benefits opening growth start equivalent sales develop multitask concepts multitask develop required dynamic,0.2888888888888888,opening start resume multitask industry degree years analyze platform responsibilities strong experience growth develop resume sales strong recruiter people degree process responsibilities contribute team multitask platform years technologies skills industry initiative analyze process contribute self customer develop customer permanent required benefits opening growth start equivalent sales develop multitask concepts multitask develop required dynamic,opening start resume multitask industry degree years analyze platform responsibilities strong experience growth develop resume sales strong recruiter people degree process responsibilities contribute team multitask platform years technologies skills industry initiative analyze process contribute self customer develop customer permanent required benefits opening growth start equivalent sales develop multitask concepts multitask develop required dynamic,0.2888888888888888,email_positive
{J0U6-Q4BR91PU-5846XSIT},10/15/2010 19:57:35,FAW0032,PC-5866,Ursula.Idona.Richard@dtaa.com;Medge.Nichole.Sims@dtaa.com,Alfonso.Colin.Cooley@dtaa.com;Jack.Carlos.Cannon@dtaa.com;Kendall.Ciaran.Frank@dtaa.com;Emerald.Imani.Schmidt@dtaa.com;Cyrus.Connor.Atkinson@dtaa.com,,Frances.Alisa.Wiggins@dtaa.com,37636,0,cancelled budget project cancelled reallocate rescind cancelled hr down size funding hr project budget refocus refocus terminated project intention reassign project refocus notice cancelled terminated funding disolve rescind notice reallocate intention funding cancelled refocus project funding disolve,1,cancelled budget project cancelled reallocate rescind cancelled hr down size funding hr project budget refocus refocus terminated project intention reassign project refocus notice cancelled terminated funding disolve rescind notice reallocate intention funding cancelled refocus project funding disolve,cancelled budget project cancelled reallocate rescind cancelled hr size funding hr project budget refocus refocus terminated project intention reassign project refocus notice cancelled terminated funding disolve rescind notice reallocate intention funding cancelled refocus project funding disolve,0.0,cancelled budget project cancelled reallocate rescind cancelled hr down size funding hr project budget refocus refocus terminated project intention reassign project refocus notice cancelled terminated funding disolve rescind notice reallocate intention funding cancelled refocus project funding disolve,cancelled budget project cancelled reallocate rescind cancelled hr size funding hr project budget refocus refocus terminated project intention reassign project refocus notice cancelled terminated funding disolve rescind notice reallocate intention funding cancelled refocus project funding disolve,0.0,email_neutral
{W0M6-X8YB04SM-3725ZWEY},10/18/2010 13:23:47,JJM0203,PC-0148,Whoopi.Britanney.Camacho@dtaa.com,,,Jonathan.John.Martinez@dtaa.com,31031,0,key week opportunity week notice letter week my position week key notice resignation of exit position resign key week my opportunity of position exit exit resignation opportunity notice letter week key interview letter resignation,1,key week opportunity week notice letter week my position week key notice resignation of exit position resign key week my opportunity of position exit exit resignation opportunity notice letter week key interview letter resignation,key week opportunity week notice letter week position week key notice resignation exit position resign key week opportunity position exit exit resignation opportunity notice letter week key interview letter resignation,0.0,key week opportunity week notice letter week my position week key notice resignation of exit position resign key week my opportunity of position exit exit resignation opportunity notice letter week key interview letter resignation,key week opportunity week notice letter week position week key notice resignation exit position resign key week opportunity position exit exit resignation opportunity notice letter week key interview letter resignation,0.0,email_neutral
{B7V0-G9VD00YA-6896MHZI},10/18/2010 14:02:59,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,Aurora.Katell.Rhodes@dtaa.com,,Aurora.Katell.Rhodes@dtaa.com,37743,0,team concepts develop degree technologies customer opening people equivalent growth growth concepts salary growth start interface degree sales passion strong develop experience management years compensation benefits concepts compensation analyze expert analyze sales technologies benefits resume resume equivalent starter concepts initiative sales recruiter,1,team concepts develop degree technologies customer opening people equivalent growth growth concepts salary growth start interface degree sales passion strong develop experience management years compensation benefits concepts compensation analyze expert analyze sales technologies benefits resume resume equivalent starter concepts initiative sales recruiter,team concepts develop degree technologies customer opening people equivalent growth growth concepts salary growth start interface degree sales passion strong develop experience management years compensation benefits concepts compensation analyze expert analyze sales technologies benefits resume resume equivalent starter concepts initiative sales recruiter,0.4333333333333333,team concepts develop degree technologies customer opening people equivalent growth growth concepts salary growth start interface degree sales passion strong develop experience management years compensation benefits concepts compensation analyze expert analyze sales technologies benefits resume resume equivalent starter concepts initiative sales recruiter,team concepts develop degree technologies customer opening people equivalent growth growth concepts salary growth start interface degree sales passion strong develop experience management years compensation benefits concepts compensation analyze expert analyze sales technologies benefits resume resume equivalent starter concepts initiative sales recruiter,0.4333333333333333,email_positive
{Q9A5-B6AC17SY-4511QRBV},10/18/2010 18:50:37,AKR0057,PC-2879,Adrienne-Osborne@boeing.com,,Aurora.Katell.Rhodes@dtaa.com,Aurora.Katell.Rhodes@dtaa.com,30209,0,experience required passion expert self multitask dynamic years experience years multitask starter report strong platform team sales required starter job job degree report experience experience passion opening customer responsibilities customer degree experience start strong platform multiple experience platform customer required responsibilities years skills responsibilities salary skills people interface contribute guidance,1,experience required passion expert self multitask dynamic years experience years multitask starter report strong platform team sales required starter job job degree report experience experience passion opening customer responsibilities customer degree experience start strong platform multiple experience platform customer required responsibilities years skills responsibilities salary skills people interface contribute guidance,experience required passion expert self multitask dynamic years experience years multitask starter report strong platform team sales required starter job job degree report experience experience passion opening customer responsibilities customer degree experience start strong platform multiple experience platform customer required responsibilities years skills responsibilities salary skills people interface contribute guidance,0.2166666666666666,experience required passion expert self multitask dynamic years experience years multitask starter report strong platform team sales required starter job job degree report experience experience passion opening customer responsibilities customer degree experience start strong platform multiple experience platform customer required responsibilities years skills responsibilities salary skills people interface contribute guidance,experience required passion expert self multitask dynamic years experience years multitask starter report strong platform team sales required starter job job degree report experience experience passion opening customer responsibilities customer degree experience start strong platform multiple experience platform customer required responsibilities years skills responsibilities salary skills people interface contribute guidance,0.2166666666666666,email_positive
{L3M7-H8GM00TH-4358GCVA},10/19/2010 10:03:01,IUB0565,PC-5775,Harper-Sexton@harris.com,,,Isaiah.Upton.Buchanan@dtaa.com,14960,0,management expert passion resume skills multiple strong team contribute interface years required benefits start job report on-time contribute multiple multitask visual salary people multitask years passion multiple platform experience strong management job technologies report job technologies management required relocation years growth management,1,management expert passion resume skills multiple strong team contribute interface years required benefits start job report on-time contribute multiple multitask visual salary people multitask years passion multiple platform experience strong management job technologies report job technologies management required relocation years growth management,management expert passion resume skills multiple strong team contribute interface years required benefits start job report ontime contribute multiple multitask visual salary people multitask years passion multiple platform experience strong management job technologies report job technologies management required relocation years growth management,0.1444444444444444,management expert passion resume skills multiple strong team contribute interface years required benefits start job report on-time contribute multiple multitask visual salary people multitask years passion multiple platform experience strong management job technologies report job technologies management required relocation years growth management,management expert passion resume skills multiple strong team contribute interface years required benefits start job report ontime contribute multiple multitask visual salary people multitask years passion multiple platform experience strong management job technologies report job technologies management required relocation years growth management,0.1444444444444444,email_neutral
